HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund Common Shares of Beneficial Interest,68755069,United States,,34582,,
HUBB,Hubbell Inc Common Stock,10188756974,United States,2015,187584,Capital Goods,Electrical Products
HUBG,Hub Group Inc. Class A Common Stock,2340135048,United States,1996,170265,Transportation,Oil Refining/Marketing
HUBS,HubSpot Inc. Common Stock,19990025643,United States,2014,374858,Technology,Computer Software: Prepackaged Software
HUGE,FSD Pharma Inc. Class B Subordinate Voting Shares,66016332,Canada,,831346,Health Care,Major Pharmaceuticals
HUM,Humana Inc. Common Stock,54921084220,United States,,810931,Health Care,Medical Specialities
HUN,Huntsman Corporation Common Stock,6458807014,United States,2005,2454393,Basic Industries,Major Chemicals
HURC,Hurco Companies Inc. Common Stock,230953600,United States,,37728,Capital Goods,Industrial Machinery/Components
HURN,Huron Consulting Group Inc. Common Stock,1127267395,United States,2004,94956,Consumer Services,Professional Services
HUSA,Houston American Energy Corporation Common Stock,18263338,United States,,1655716,Energy,Oil & Gas Production
HUYA,HUYA Inc. American depositary shares each  representing one Class A ordinary share,4575454343,United States,2018,3424751,Technology,Computer Software: Programming Data Processing
HVBC,HV Bancorp Inc. Common Stock,43350278,United States,2017,2566,Finance,Major Banks
HVT,Haverty Furniture Companies Inc. Common Stock,685486845,United States,,237653,Consumer Services,Other Specialty Stores
HVT/A,Haverty Furniture Companies Inc.,,United States,,202,,
HWBK,Hawthorn Bancshares Inc. Common Stock,135711613,United States,,9093,Finance,Major Banks
HWC,Hancock Whitney Corporation Common Stock,3720258449,United States,,262253,Finance,Major Banks
HWCC,Houston Wire & Cable Company Common Stock,88634837,United States,2006,151248,Consumer Non-Durables,Telecommunications Equipment
HWCPL,Hancock Whitney Corporation 5.95% Subordinated Notes due 2045,0,United States,,1791,Finance,Major Banks
HWCPZ,Hancock Whitney Corporation 6.25% Subordinated Notes due 2060,0,United States,,9847,Finance,Major Banks
HWKN,Hawkins Inc. Common Stock,698205511,United States,,56246,Consumer Durables,Specialty Chemicals
HWM,Howmet Aerospace Inc. Common Stock,13771601824,United States,,4104657,Capital Goods,Metal Fabrications
HWM^,Howmet Aerospace Inc. $3.75 Preferred Stock,,United States,,552,,
HXL,Hexcel Corporation Common Stock,4755601868,United States,,563606,Basic Industries,Major Chemicals
HY,Hyster-Yale Materials Handling Inc. Class A Common Stock,1445339676,United States,,84216,Capital Goods,Construction/Ag Equipment/Trucks
HYACU,Haymaker Acquisition Corp. III Unit,0,United States,2021,127933,Finance,Business Services
HYB,New America High Income Fund Inc. (The) Common Stock,211722397,United States,1988,30418,,
HYFM,Hydrofarm Holdings Group Inc. Common Stock,1809753536,United States,2020,377577,Consumer Durables,Consumer Specialties
HYMC,Hycroft Mining Holding Corporation Class A Common Stock,176563348,United States,2018,292283,Basic Industries,Precious Metals
HYMCL,Hycroft Mining Holding Corporation Warrants,0,United States,,112399,Basic Industries,Precious Metals
HYMCW,Hycroft Mining Holding Corporation  Warrant,0,United States,2018,217108,Basic Industries,Precious Metals
HYMCZ,Hycroft Mining Holding Corporation Warrant,0,United States,,62622,Basic Industries,Precious Metals
HYRE,HyreCar Inc. Common Stock,181360173,United States,2018,406242,Consumer Services,Rental/Leasing Companies
HYT,Blackrock Corporate High Yield Fund Inc. Common Stock,1406772806,United States,2003,232677,,
HZAC,Horizon Acquisition Corporation Class A Ordinary Shares,669100723,United States,2020,42641,Finance,Business Services
HZN,Horizon Global Corporation Common Shares,281057140,United States,2015,45702,Capital Goods,Auto Parts:O.E.M.
HZO,MarineMax Inc.  (FL) Common Stock,1128260452,United States,1998,406703,Consumer Services,Other Specialty Stores
HZON,Horizon Acquisition Corporation II Class A Ordinary Shares,665437500,United States,2020,773769,Finance,Business Services
IAC,IAC/InterActiveCorp Common Stock,18285463928,United States,,1367957,Consumer Services,Other Consumer Services
IAE,Voya Asia Pacific High Dividend Equity Income Fund ING Asia Pacific High Dividend Equity Income Fund Common Shares of Beneficial Interest,110421365,United States,2007,41460,,
IAF,Aberdeen Australia Equity Fund Inc Common Stock,134596236,United States,,80694,,
IAG,Iamgold Corporation Ordinary Shares,1368864000,Canada,,6493099,Basic Industries,Precious Metals
IART,Integra LifeSciences Holdings Corporation Common Stock,5806339684,United States,,272941,Health Care,Medical/Dental Instruments
IBCP,Independent Bank Corporation Common Stock,516234202,United States,,130842,Finance,Major Banks
IBHF,iShares iBonds 2026 Term High Yield and Income ETF,,United States,2020,3425,,
IBIO,iBio Inc. Common Stock,324014897,United States,,2590343,Health Care,Major Pharmaceuticals
IBKR,Interactive Brokers Group Inc. Class A Common Stock,30142291997,United States,2019,634680,Finance,Investment Bankers/Brokers/Service
IBM,International Business Machines Corporation Common Stock,1.20E+11,United States,,4788839,Technology,Computer Manufacturing
IBOC,International Bancshares Corporation Common Stock,3004151936,United States,,146680,Finance,Major Banks
IBRX,ImmunityBio Inc. Common Stock,9100510180,United States,2015,945307,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
IBTX,Independent Bank Group Inc Common Stock,3151289779,United States,2013,164883,Finance,Major Banks
ICAD,iCAD Inc. Common Stock,486906669,United States,,563212,Health Care,Medical/Dental Instruments
ICBK,County Bancorp Inc. Common Stock,144666420,United States,2015,7755,Finance,Major Banks
ICCC,ImmuCell Corporation Common Stock,67440793,United States,1987,6271,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
ICCH,ICC Holdings Inc. Common Stock,45075046,United States,2017,14,Finance,Property-Casualty Insurers
ICE,Intercontinental Exchange Inc. Common Stock,62478626898,United States,2005,1874801,Finance,Investment Bankers/Brokers/Service
ICFI,ICF International Inc. Common Stock,1666085922,United States,2006,108244,Consumer Services,Professional Services
ICHR,Ichor Holdings Ordinary Shares,1427640394,United States,2016,410890,Technology,Semiconductors
ICMB,Investcorp Credit Management BDC Inc. Common Stock,76114350,United States,2014,20019,,
ICON,Iconix Brand Group Inc. Common Stock,27008438,United States,,135246,Consumer Non-Durables,Shoe Manufacturing
ICPT,Intercept Pharmaceuticals Inc. Common Stock,747143345,United States,2012,758046,Health Care,Major Pharmaceuticals
ICUI,ICU Medical Inc. Common Stock,4391325909,United States,1992,43888,Health Care,Medical/Dental Instruments
ID,PARTS iD Inc. Class A Common Stock,262987656,United States,2017,155049,Technology,Advertising
IDA,IDACORP Inc. Common Stock,5030773245,United States,,219020,Public Utilities,Electric Utilities: Central
IDCC,InterDigital Inc. Common Stock,1940678940,United States,,180271,Miscellaneous,Multi-Sector Companies
IDE,Voya Infrastructure Industrials and Materials Fund Common Shares of Beneficial Interest,236132257,United States,2010,94010,,
IDEX,Ideanomics Inc. Common Stock,1070220093,United States,,14003530,Capital Goods,Auto Manufacturing
IDN,Intellicheck Inc. Common Stock,145626723,United States,1999,353696,Technology,Computer Software: Prepackaged Software
IDRA,Idera Pharmaceuticals Inc. Common Stock,51976671,United States,,4985400,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
IDT,IDT Corporation Class B Common Stock,571102615,United States,,71659,Public Utilities,Telecommunications Equipment
IDXX,IDEXX Laboratories Inc. Common Stock,40658542776,United States,1991,483600,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
IDYA,IDEAYA Biosciences Inc. Common Stock,738753725,United States,2019,123671,Health Care,Major Pharmaceuticals
IEA,Infrastructure and Energy Alternatives Inc. Common Stock,353424628,United States,2016,1548461,Finance,Business Services
IEAWW,Infrastructure and Energy Alternatives Inc. Warrant,0,United States,2016,57565,Finance,Business Services
IEC,IEC Electronics Corp. Common Stock,124853052,United States,,72380,Technology,Electrical Products
IEP,Icahn Enterprises L.P. Common Stock,13027470313,United States,,213290,Capital Goods,Auto Parts:O.E.M.
IESC,IES Holdings Inc. Common Stock,1034968303,United States,,76084,Capital Goods,Engineering & Construction
IEX,IDEX Corporation Common Stock,15978165923,United States,1989,426018,Capital Goods,Fluid Controls
IFF,Internationa Flavors & Fragrances Inc. Common Stock,34776368530,United States,,2186459,Basic Industries,Major Chemicals
IFFT,International Flavors & Fragrances Inc. 6.00% Tangible Equity Units,0,United States,2018,38240,Basic Industries,Major Chemicals
IFMK,iFresh Inc. Common Stock,48969140,United States,,123257,Consumer Services,Food Chains
IFN,India Fund Inc. (The) Common Stock,571453173,United States,,58185,,
IGA,Voya Global Advantage and Premium Opportunity Fund Common Shares of Beneficial Interest,173543098,United States,2005,43976,,
IGAC,IG Acquisition Corp. Class A Common Stock,367875000,United States,2020,42510,Finance,Business Services
IGACU,IG Acquisition Corp. Unit,0,United States,2020,14339,Finance,Business Services
IGACW,IG Acquisition Corp. Warrant,0,United States,2020,49445,Finance,Business Services
IGC,India Globalization Capital Inc. Common Stock,77122749,United States,,846979,Technology,Electronic Components
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,550100124,United States,2005,290016,,
IGI,Western Asset Investment Grade Defined Opportunity Trust Inc. Common Stock,229210873,United States,2009,17424,,
IGLD,FT Cboe Vest Gold Strategy Target Income ETF,5513810,United States,2021,10027,,
IGMS,IGM Biosciences Inc. Common Stock,2396051434,United States,2019,145404,Health Care,Major Pharmaceuticals
IGNY,Ignyte Acquisition Corp. Common Stock,0,United States,2021,541050,Finance,Business Services
IGNYU,Ignyte Acquisition Corp. Unit,0,United States,2021,100,Finance,Business Services
IGNYW,Ignyte Acquisition Corp. Warrant,0,United States,2021,50553,Finance,Business Services
IGR,CBRE Clarion Global Real Estate Income Fund Common Stock,904742233,United States,2004,244818,,
IGT,International Game Technology Ordinary Shares,3266106000,United States,2015,2398599,Consumer Services,Services-Misc. Amusement & Recreation
IH,iHuman Inc. American depositary shares each representing five Class A ordinary shares,606299292,United States,2020,130781,Consumer Services,Other Consumer Services
IHC,Independence Holding Company Common Stock,593629657,United States,,3106,Finance,Life Insurance
IHD,Voya Emerging Markets High Income Dividend Equity Fund Common Shares,151362348,United States,2011,51412,,
IHIT,Invesco High Income 2023 Target Term Fund Common Shares of Beneficial Interest,223497445,United States,2016,41137,,
IHRT,iHeartMedia Inc. Class A Common Stock,2532830250,United States,,1589129,Consumer Services,Broadcasting
IHT,InnSuites Hospitality Trust Shares of Beneficial Interest,22205609,United States,,13181,Consumer Services,Real Estate Investment Trusts
IID,Voya International High Dividend Equity Income Fund Common Shares of Beneficial Interest,46204605,United States,2007,10250,,
IIF,Morgan Stanley India Investment Fund Inc. Common Stock,265787284,United States,1994,4915,,
III,Information Services Group Inc. Information Services Group Inc. Common Stock,211510801,United States,,216053,Consumer Services,Professional Services
IIII,INSU Acquisition Corp. III Class A Common Stock,0,United States,2021,14514,Finance,Business Services
IIIIU,INSU Acquisition Corp. III Unit,0,United States,2020,3115,Finance,Business Services
IIIIW,INSU Acquisition Corp. III Warrant,0,United States,2021,2406,Finance,Business Services
IIIN,Insteel Industries Inc. Common Stock,590427971,United States,,136670,Capital Goods,Steel/Iron Ore
IIIV,i3 Verticals Inc. Class A Common Stock,981786242,United States,2018,363903,Miscellaneous,Business Services
IIM,Invesco Value Municipal Income Trust Common Stock,734081681,United States,,95492,,
IIN,Intricon Corporation Common Stock,244040296,United States,,105386,Capital Goods,Electrical Products
IIPR,Innovative Industrial Properties Inc. Common Stock,4228976530,United States,2016,203103,Finance,Real Estate
IIPR^A,Innovative Industrial Properties Inc. 9.00% Series A Cumulative Redeemable Preferred Stock,,United States,,1686,,
IIVI,II-VI Incorporated Common Stock,6975056423,United States,1987,1939566,Capital Goods,Electronic Components
IIVIP,II-VI Incorporated 6.00% Series A Mandatory Convertible Preferred Stock,0,United States,,1012,Capital Goods,Electronic Components
IKNA,Ikena Oncology Inc. Common Stock,885452058,United States,2021,320161,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
IKNX,Ikonics Corporation,19494245,United States,,10330,Miscellaneous,Industrial Machinery/Components
IKT,Inhibikase Therapeutics Inc. Common Stock,57642404,United States,2020,93577,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ILMN,Illumina Inc. Common Stock,53831264000,United States,2000,4514930,Capital Goods,Biotechnology: Laboratory Analytical Instruments
ILPT,Industrial Logistics Properties Trust Common Shares of Beneficial Interest,1550900840,United States,2018,241068,Consumer Services,Real Estate Investment Trusts
IMAC,IMAC Holdings Inc. Common Stock,22007352,United States,2019,190234,Health Care,Medical Specialities
IMACW,IMAC Holdings Inc. Warrant,0,United States,2019,1,Health Care,Medical Specialities
IMAX,Imax Corporation Common Stock,1189587369,Canada,,552791,Miscellaneous,Industrial Machinery/Components
IMBI,iMedia Brands Inc. Class A Common Stock,123062723,United States,,150219,Consumer Services,Catalog/Specialty Distribution
IMCC,IM Cannabis Corp. Common Shares,358634592,Canada,,19309,Consumer Durables,Specialty Chemicals
IMFL,Invesco International Developed Dynamic Multifactor ETF,,United States,2021,332,,
IMGN,ImmunoGen Inc. Common Stock,1605843945,United States,1989,1584673,Health Care,Major Pharmaceuticals
IMH,Impac Mortgage Holdings Inc. Common Stock ,43935029,United States,1997,97943,Consumer Services,Real Estate Investment Trusts
IMKTA,Ingles Markets Incorporated Class A Common Stock,1295207480,United States,1987,103951,Consumer Services,Food Chains
IMMR,Immersion Corporation Common Stock,282225618,United States,1999,421148,Technology,Computer peripheral equipment
IMNM,Immunome Inc. Common Stock,328742866,United States,2020,35422,Health Care,Major Pharmaceuticals
IMO,Imperial Oil Limited Common Stock,18102332778,Canada,,402390,Energy,Integrated oil Companies
IMRA,IMARA Inc. Common Stock,143765529,United States,2020,66059,Health Care,Major Pharmaceuticals
IMUX,Immunic Inc. Common Stock,310114716,United States,2014,130137,Health Care,Major Pharmaceuticals
IMV,IMV Inc. Common Shares,209227129,Canada,,187832,Health Care,Major Pharmaceuticals
IMVT,Immunovant Inc. Common Stock,1227175905,United States,2019,538379,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
IMXI,International Money Express Inc. Common Stock,570597069,United States,2017,100219,Miscellaneous,Business Services
INBK,First Internet Bancorp Common Stock,352261064,United States,,25724,Finance,Major Banks
INBKL,First Internet Bancorp 6.0% Fixed-to-Floating Rate Subordinated Notes due 2026,0,United States,,1468,Finance,Major Banks
INBKZ,First Internet Bancorp 6.0% Fixed-to-Floating Rate Subordinated Notes Due 2029,0,United States,,644,Finance,Major Banks
INBX,Inhibrx Inc. Common Stock,639954000,United States,2020,97137,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
INCY,Incyte Corp. Common Stock,17638043764,United States,,1267311,Health Care,Biotechnology: Commercial Physical & Biological Resarch
INDB,Independent Bank Corp. Common Stock,2801946600,United States,,150003,Finance,Major Banks
INDT,INDUS Realty Trust Inc. (MD) Common Stock,459835690,United States,,4003,Finance,Real Estate
INFI,Infinity Pharmaceuticals Inc. Common Stock,267692018,United States,,1969751,Health Care,Major Pharmaceuticals
INFN,Infinera Corporation Common Stock,1947122835,United States,2007,1672182,Public Utilities,Telecommunications Equipment
INFU,InfuSystems Holdings Inc. Common Stock,418325322,United States,,85242,Health Care,Medical/Dental Instruments
INGN,Inogen Inc Common Stock,1129480890,United States,2014,120246,Health Care,Industrial Specialties
INGR,Ingredion Incorporated Common Stock,6186919115,United States,,317329,Consumer Non-Durables,Packaged Foods
INKA,KludeIn I Acquisition Corp. Class A Common Stock,209371875,United States,2021,43546,Finance,Business Services
INKAU,KludeIn I Acquisition Corp. Unit,0,United States,2021,42201,Finance,Business Services
INKAW,KludeIn I Acquisition Corp. Warrant,0,United States,2021,19980,Finance,Business Services
INM,InMed Pharmaceuticals Inc. Common Shares,25198713,Canada,,158734,Health Care,Major Pharmaceuticals
INMB,INmune Bio Inc. Common stock,177847719,United States,2019,96979,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
INN,Summit Hotel Properties Inc. Common Stock,1098314297,United States,2011,555145,Consumer Services,Real Estate Investment Trusts
INN^D,Summit Hotel Properties Inc. 6.45% Series D Cumulative Redeemable Preferred Stock,,United States,,4489,,
INN^E,Summit Hotel Properties Inc. 6.250% Series E Cumulative Redeemable Preferred Stock,,United States,,7635,,
INNV,InnovAge Holding Corp. Common Stock,3655439984,United States,2021,203509,Health Care,Medical/Nursing Services
INO,Inovio Pharmaceuticals Inc. Common Stock,1835176010,United States,,6362347,Health Care,Medical/Dental Instruments
INOD,Innodata Inc. Common Stock,170672588,United States,1993,102732,Technology,EDP Services
INOV,Inovalon Holdings Inc. Class A Common Stock,4304573186,United States,2015,342947,Technology,EDP Services
INPX,Inpixon Common Stock,101125670,United States,2014,3031069,Technology,EDP Services
INS,Intelligent Systems Corporation Common Stock,341619140,United States,1992,54033,Technology,Computer Software: Prepackaged Software
INSE,Inspired Entertainment Inc. Common Stock,214537305,United States,2014,153864,Technology,Computer Software: Prepackaged Software
INSG,Inseego Corp. Common Stock,984664356,United States,,2542865,Capital Goods,Telecommunications Equipment
INSI,Insight Select Income Fund,217199510,United States,,7397,,
INSM,Insmed Inc. Common Stock,3326239241,United States,,1096509,Health Care,Major Pharmaceuticals
INSP,Inspire Medical Systems Inc. Common Stock,5475958873,United States,1998,193735,Health Care,Medical/Dental Instruments
INT,World Fuel Services Corporation Common Stock,2249128785,United States,,229196,Energy,Oil Refining/Marketing
INTC,Intel Corporation Common Stock,2.59E+11,United States,,20695164,Technology,Semiconductors
INTG,Intergroup Corporation (The) Common Stock,83123056,United States,,871,Consumer Services,Building operators
INTT,inTest Corporation Common Stock,125225755,United States,1997,277802,Capital Goods,Electrical Products
INTU,Intuit Inc. Common Stock,1.02E+11,United States,1993,998033,Technology,Computer Software: Prepackaged Software
INTZ,Intrusion Inc. Common Stock,344812395,United States,,316407,Technology,Computer Communications Equipment
INUV,Inuvo Inc.,115588854,United States,,9053783,Consumer Services,Advertising
INVA,Innoviva Inc. Common Stock,1205555600,United States,,831161,Health Care,Major Pharmaceuticals
INVE,Identiv Inc. Common Stock,202245653,United States,,18907,Technology,Computer peripheral equipment
INVH,Invitation Homes Inc. Common Stock,18292858932,United States,2017,2856174,Finance,Real Estate
INVO,INVO BioScience Inc. Common Stock,47233652,United States,,1250266,Health Care,Medical/Dental Instruments
INZY,Inozyme Pharma Inc. Common Stock,430097503,United States,2020,23288,Health Care,Major Pharmaceuticals
IO,Ion Geophysical Corporation Common Stock,36818890,United States,,597493,Energy,Oil & Gas Production
IONS,Ionis Pharmaceuticals Inc. Common Stock,6297949454,United States,,1007917,Health Care,Major Pharmaceuticals
IOR,Income Opportunity Realty Investors Inc. Common Stock,47063304,United States,,17,Consumer Services,Real Estate Investment Trusts
IOSP,Innospec Inc. Common Stock,2544093696,United States,,96246,Basic Industries,Major Chemicals
IOVA,Iovance Biotherapeutics Inc. Common Stock,4356465059,United States,,5517765,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
IP,International Paper Company Common Stock,21621441435,United States,,2537170,Basic Industries,Paper
IPA,ImmunoPrecise Antibodies Ltd. Common Stock,168658360,Canada,,78054,Health Care,Major Pharmaceuticals
IPAR,Inter Parfums Inc. Common Stock,2280890566,United States,,58787,Consumer Non-Durables,Package Goods/Cosmetics
IPDN,Professional Diversity Network Inc. Common Stock,29742036,United States,2013,2025871,Technology,Computer Software: Programming Data Processing
IPG,Interpublic Group of Companies Inc. (The) Common Stock,11450770099,United States,,5909347,Technology,Advertising
IPGP,IPG Photonics Corporation Common Stock,10952972923,United States,2006,142670,Technology,Semiconductors
IPHI,Inphi Corporation Common Stock,9373403472,United States,2010,1623996,Technology,Semiconductors
IPI,Intrepid Potash Inc Common Stock,423686217,United States,2008,139659,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
IPLDP,Interstate Power & Light Company Perp Prd Ser D,0,United States,,7429,Public Utilities,Power Generation
IPOD,Social Capital Hedosophia Holdings Corp. IV Class A Ordinary Shares,635375000,United States,2020,637635,Finance,Business Services
IPOE,Social Capital Hedosophia Holdings Corp. V Class A Ordinary Shares,1660312500,United States,2020,2619696,Finance,Investment Bankers/Brokers/Service
IPOF,Social Capital Hedosophia Holdings Corp. VI Class A Ordinary Shares,1542437500,United States,2020,1950976,Finance,Business Services
IPVIU,InterPrivate IV InfraTech Partners Inc. Units,0,United States,2021,10477,Finance,Business Services
IPWR,Ideal Power Inc. Common Stock,68644218,United States,2013,156200,Energy,Industrial Machinery/Components
IQI,Invesco Quality Municipal Income Trust Common Stock,682200981,United States,,111274,,
IQV,IQVIA Holdings Inc. Common Stock,36587248825,United States,2013,758788,Health Care,Biotechnology: Commercial Physical & Biological Resarch
IR,Ingersoll Rand Inc. Common Stock,20954985338,United States,2017,2068995,Technology,Industrial Machinery/Components
IRBT,iRobot Corporation Common Stock,3286892108,United States,2005,449487,Consumer Durables,Consumer Electronics/Appliances
IRDM,Iridium Communications Inc Common Stock,5344329393,United States,,1097025,Capital Goods,Telecommunications Equipment
IRIX,IRIDEX Corporation Common Stock,108647406,United States,1996,63948,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
IRL,New Ireland Fund Inc (The) Common Stock,55139815,United States,1990,1783,,
IRM,Iron Mountain Incorporated (Delaware)Common Stock REIT,10717732349,United States,,1869815,Consumer Services,Real Estate Investment Trusts
IRMD,iRadimed Corporation Common Stock,292260671,United States,2014,16869,Health Care,Medical/Dental Instruments
IROQ,IF Bancorp Inc. Common Stock,69182028,United States,2011,4147,Finance,Savings Institutions
IRR,Voya Natural Resources Equity Income Fund Common Shares of Beneficial Interest,73971516,United States,,356742,,
IRT,Independence Realty Trust Inc. Common Stock,1586931234,United States,2013,611608,Consumer Services,Real Estate Investment Trusts
IRTC,iRhythm Technologies Inc. Common Stock,4005799864,United States,2016,262843,Health Care,Medical/Dental Instruments
IRWD,Ironwood Pharmaceuticals Inc. Class A Common Stock,1762535816,United States,2010,1014382,Health Care,Major Pharmaceuticals
ISBC,Investors Bancorp Inc. Common Stock,3688525782,United States,,2519033,Finance,Major Banks
ISD,PGIM High Yield Bond Fund Inc.,518472343,United States,2012,60410,,
ISDR,Issuer Direct Corporation Common Stock,80209213,United States,,29560,Miscellaneous,Publishing
ISEE,IVERIC bio Inc. Common Stock,523970132,United States,2013,318036,Health Care,Major Pharmaceuticals
ISIG,Insignia Systems Inc. Common Stock,9962890,United States,1991,4091,Consumer Services,Advertising
ISLE,Isleworth Healthcare Acquisition Corporation Common stock,0,United States,2021,164368,Finance,Business Services
ISLEW,Isleworth Healthcare Acquisition Corporation Warrant,0,United States,2021,268704,Finance,Business Services
ISNS,Image Sensing Systems Inc. Common Stock,24140343,United States,1995,17348,Capital Goods,Industrial Machinery/Components
ISR,IsoRay Inc. Common Stock (DE),152495841,United States,,1634645,Health Care,Medical/Dental Instruments
ISRG,Intuitive Surgical Inc. Common Stock,86000527664,United States,2000,480828,Health Care,Industrial Specialties
ISSC,Innovative Solutions and Support Inc. Common Stock,111727331,United States,2000,26327,Technology,EDP Services
ISTR,Investar Holding Corporation Common Stock,217577271,United States,2014,26301,Finance,Major Banks
ISUN,iSun Inc. Common Stock,108271518,United States,2016,468501,Technology,Semiconductors
ISVL,iShares Trust iShares International Developed Small Cap Value Factor ETF,,United States,2021,3053,,
IT,Gartner Inc. Common Stock,16123366918,United States,1993,833594,Consumer Services,Other Consumer Services
ITAC,Industrial Tech Acquisitions Inc. Class A common stock,97067692,United States,2020,548981,Finance,Business Services
ITACU,Industrial Tech Acquisitions Inc. Unit,0,United States,2020,10149,Finance,Business Services
ITACW,Industrial Tech Acquisitions Inc. Warrant,0,United States,2020,292945,Finance,Business Services
ITCI,Intra-Cellular Therapies Inc. Common Stock,2630612093,United States,,364833,Health Care,Major Pharmaceuticals
ITGR,Integer Holdings Corporation Common Stock,3010625147,United States,,194923,Miscellaneous,Industrial Machinery/Components
ITHX,ITHAX Acquisition Corp. Class A Ordinary Shares,0,United States,2021,1284,Finance,Business Services
ITHXU,ITHAX Acquisition Corp. Unit,0,United States,2021,110452,Finance,Business Services
ITHXW,ITHAX Acquisition Corp. Warrant,0,United States,2021,101,Finance,Business Services
ITI,Iteris Inc. Common Stock,245263087,United States,,476851,Capital Goods,Telecommunications Equipment
ITIC,Investors Title Company Common Stock,314424252,United States,,1566,Finance,Specialty Insurers
ITOS,iTeos Therapeutics Inc. Common Stock,1136154598,United States,2020,242028,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ITQRU,Itiquira Acquisition Corp. Unit,0,United States,2021,4555,Finance,Business Services
ITRI,Itron Inc. Common Stock,3930549893,United States,1993,766895,Capital Goods,Electrical Products
ITT,ITT Inc. Common Stock ,7823925000,United States,2011,1369466,Capital Goods,Fluid Controls
ITW,Illinois Tool Works Inc. Common Stock,71173010232,United States,,804686,Technology,Industrial Machinery/Components
IVAC,Intevac Inc. Common Stock,130806642,United States,1995,62974,Technology,Industrial Machinery/Components
IVC,Invacare Corporation Common Stock,269541243,United States,,410084,Health Care,Industrial Specialties
IVDG,Invesco Focused Discovery Growth ETF,,United States,2020,397,,
IVLC,Invesco US Large Cap Core ESG ETF,,United States,2020,434,,
IVR,INVESCO MORTGAGE CAPITAL INC Common Stock,934933226,United States,2009,8279012,Consumer Services,Real Estate Investment Trusts
IVR^A,Invesco Mortgage Capital Inc. Pfd Ser A,,United States,,55770,,
IVR^B,Invesco Mortgage Capital Inc. Preferred Series B Cum Fxd to Fltg,,United States,,18590,,
IVR^C,INVESCO MORTGAGE CAPITAL INC 7.5% Fixed-to-Floating Series C Cumulative Redeemable Preferred Stock Liquation Preference $25.00 per Share,,United States,,29082,,
IVRA,Invesco Real Assets ESG ETF,,United States,2020,4556,,
IVSG,Invesco Select Growth ETF,,United States,2020,440,,
IVZ,Invesco Ltd Common Stock,11426308601,United States,,3766132,Finance,Investment Managers
IZEA,IZEA Worldwide Inc. Common Stock,215871151,United States,,2645864,Consumer Services,Advertising
J,Jacobs Engineering Group Inc. Common Stock,16667939809,United States,,453946,Basic Industries,Military/Government/Technical
JACK,Jack In The Box Inc. Common Stock,2494629634,United States,,368110,Consumer Services,Restaurants
JAGX,Jaguar Health Inc. Common Stock,204999843,United States,2015,4633311,Health Care,Major Pharmaceuticals
JAKK,JAKKS Pacific Inc. Common Stock,43272142,United States,1996,51918,Consumer Non-Durables,Recreational Products/Toys
JAMF,Jamf Holding Corp. Common Stock,4024331817,United States,2020,734217,Technology,Computer Software: Prepackaged Software
JAN,JanOne Inc. Common Stock (NV),19835647,United States,,92249,Consumer Services,Home Furnishings
JANZ,TrueShares Structured Outcome (January) ETF,,United States,2021,40,,
JBGS,JBG SMITH Properties Common Shares ,4246544211,United States,2017,365458,Consumer Services,Real Estate Investment Trusts
JBHT,J.B. Hunt Transport Services Inc. Common Stock,17900085716,United States,,554926,Transportation,Trucking Freight/Courier Services
JBK,Lehman ABS 3.50 3.50% Adjustable Corp Backed Tr Certs GS Cap I,0,United States,,1050,Finance,Finance: Consumer Services
JBL,Jabil Inc. Common Stock,7731060429,United States,1993,1099914,Technology,Electrical Products
JBLU,JetBlue Airways Corporation Common Stock,6500714638,United States,2002,9445994,Transportation,Air Freight/Delivery Services
JBSS,John B. Sanfilippo & Son Inc. Common Stock,1049484170,United States,1991,44817,Consumer Non-Durables,Specialty Foods
JBT,John Bean Technologies Corporation Common Stock,4239092730,United States,,216627,Technology,Industrial Machinery/Components
JCE,Nuveen Core Equity Alpha Fund Nuveen Core Equity Alpha Fund Common Shares of Beneficial Interest,242202436,United States,2007,41573,,
JCIC,Jack Creek Investment Corp. Class A Ordinary Shares,416156250,United States,2021,13610,Finance,Business Services
JCICU,Jack Creek Investment Corp. Units,0,United States,2021,68823,Finance,Business Services
JCICW,Jack Creek Investment Corp. Warrants,0,United States,2021,103001,Finance,Business Services
JCO,Nuveen Credit Opportunities 2022 Target Term Fund Common Shares of Beneficial Interest,232271618,United States,2017,33395,,
JCOM,j2 Global Inc. Common Stock,5318379851,United States,1999,328099,Technology,Telecommunications Equipment
